GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0032555	F	purine ribonucleotide binding	40	317	1631	37767	2.4e-09	1e-07	// A0A0D3B9N2 // A0A0D3B9N9 // A0A0D3EIF3 // A0A0D3D1V9 // A0A0D3B9S8 // A0A0D3D1V2 // A0A0D3D1V3 // A0A0D3B9U8 // A0A0D3EIH0 // A0A0D3B9W7 // A0A0D3B9W9 // A0A0D3B9K7 // A0A0D3BA36 // A0A0D3B9K1 // A0A0D3D1Y0 // A0A0D3BA15 // A0A0D3D146 // A0A0D3B9K9 // A0A0D3BA38 // A0A0D3D1H2 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3B9Z7 // A0A0D3BA59 // A0A0D3BA58 // A0A0D3D1L5 // A0A0D3D144 // A0A0D3EIC4 // A0A0D3D1W1 // A0A0D3EIC8 // A0A0D3D1W2 // A0A0D3D1S8 // A0A0D3B9R6 // A0A0D3B9P6 // A0A0D3B9V7 // A0A0D3B9V0 // A0A0D3EIC9 // A0A0D3D170 // A0A0D3BA04 // A0A0D3BA02 
GO:0032553	F	ribonucleotide binding	40	317	1631	37767	2.4e-09	1e-07	// A0A0D3B9N2 // A0A0D3B9N9 // A0A0D3EIF3 // A0A0D3D1V9 // A0A0D3B9S8 // A0A0D3D1V2 // A0A0D3D1V3 // A0A0D3B9U8 // A0A0D3EIH0 // A0A0D3B9W7 // A0A0D3B9W9 // A0A0D3B9K7 // A0A0D3BA36 // A0A0D3B9K1 // A0A0D3D1Y0 // A0A0D3BA15 // A0A0D3D146 // A0A0D3B9K9 // A0A0D3BA38 // A0A0D3D1H2 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3B9Z7 // A0A0D3BA59 // A0A0D3BA58 // A0A0D3D1L5 // A0A0D3D144 // A0A0D3EIC4 // A0A0D3D1W1 // A0A0D3EIC8 // A0A0D3D1W2 // A0A0D3D1S8 // A0A0D3B9R6 // A0A0D3B9P6 // A0A0D3B9V7 // A0A0D3B9V0 // A0A0D3EIC9 // A0A0D3D170 // A0A0D3BA04 // A0A0D3BA02 
GO:0032559	F	adenyl ribonucleotide binding	36	317	1384	37767	3.7e-09	1.4e-07	// A0A0D3B9N2 // A0A0D3B9N9 // A0A0D3EIF3 // A0A0D3D1V9 // A0A0D3D1V2 // A0A0D3D1V3 // A0A0D3B9U8 // A0A0D3EIH0 // A0A0D3B9W7 // A0A0D3B9W9 // A0A0D3B9K7 // A0A0D3B9K1 // A0A0D3BA15 // A0A0D3D146 // A0A0D3B9K9 // A0A0D3BA38 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3B9Z7 // A0A0D3BA59 // A0A0D3BA58 // A0A0D3D1L5 // A0A0D3D144 // A0A0D3EIC4 // A0A0D3D1W1 // A0A0D3EIC8 // A0A0D3D1W2 // A0A0D3D1S8 // A0A0D3B9R6 // A0A0D3B9P6 // A0A0D3B9V7 // A0A0D3B9V0 // A0A0D3EIC9 // A0A0D3D170 // A0A0D3BA04 // A0A0D3BA02 
GO:0017076	F	purine nucleotide binding	40	317	1713	37767	9e-09	3e-07	// A0A0D3B9N2 // A0A0D3B9N9 // A0A0D3EIF3 // A0A0D3D1V9 // A0A0D3B9S8 // A0A0D3D1V2 // A0A0D3D1V3 // A0A0D3B9U8 // A0A0D3EIH0 // A0A0D3B9W7 // A0A0D3B9W9 // A0A0D3B9K7 // A0A0D3BA36 // A0A0D3B9K1 // A0A0D3D1Y0 // A0A0D3BA15 // A0A0D3D146 // A0A0D3B9K9 // A0A0D3BA38 // A0A0D3D1H2 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3B9Z7 // A0A0D3BA59 // A0A0D3BA58 // A0A0D3D1L5 // A0A0D3D144 // A0A0D3EIC4 // A0A0D3D1W1 // A0A0D3EIC8 // A0A0D3D1W2 // A0A0D3D1S8 // A0A0D3B9R6 // A0A0D3B9P6 // A0A0D3B9V7 // A0A0D3B9V0 // A0A0D3EIC9 // A0A0D3D170 // A0A0D3BA04 // A0A0D3BA02 
GO:0030554	F	adenyl nucleotide binding	36	317	1465	37767	1.5e-08	3.8e-07	// A0A0D3B9N2 // A0A0D3B9N9 // A0A0D3EIF3 // A0A0D3D1V9 // A0A0D3D1V2 // A0A0D3D1V3 // A0A0D3B9U8 // A0A0D3EIH0 // A0A0D3B9W7 // A0A0D3B9W9 // A0A0D3B9K7 // A0A0D3B9K1 // A0A0D3BA15 // A0A0D3D146 // A0A0D3B9K9 // A0A0D3BA38 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3B9Z7 // A0A0D3BA59 // A0A0D3BA58 // A0A0D3D1L5 // A0A0D3D144 // A0A0D3EIC4 // A0A0D3D1W1 // A0A0D3EIC8 // A0A0D3D1W2 // A0A0D3D1S8 // A0A0D3B9R6 // A0A0D3B9P6 // A0A0D3B9V7 // A0A0D3B9V0 // A0A0D3EIC9 // A0A0D3D170 // A0A0D3BA04 // A0A0D3BA02 
GO:0001883	F	purine nucleoside binding	36	317	1465	37767	1.5e-08	3.8e-07	// A0A0D3B9N2 // A0A0D3B9N9 // A0A0D3EIF3 // A0A0D3D1V9 // A0A0D3D1V2 // A0A0D3D1V3 // A0A0D3B9U8 // A0A0D3EIH0 // A0A0D3B9W7 // A0A0D3B9W9 // A0A0D3B9K7 // A0A0D3B9K1 // A0A0D3BA15 // A0A0D3D146 // A0A0D3B9K9 // A0A0D3BA38 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3B9Z7 // A0A0D3BA59 // A0A0D3BA58 // A0A0D3D1L5 // A0A0D3D144 // A0A0D3EIC4 // A0A0D3D1W1 // A0A0D3EIC8 // A0A0D3D1W2 // A0A0D3D1S8 // A0A0D3B9R6 // A0A0D3B9P6 // A0A0D3B9V7 // A0A0D3B9V0 // A0A0D3EIC9 // A0A0D3D170 // A0A0D3BA04 // A0A0D3BA02 
GO:0001882	F	nucleoside binding	36	317	1465	37767	1.5e-08	3.8e-07	// A0A0D3B9N2 // A0A0D3B9N9 // A0A0D3EIF3 // A0A0D3D1V9 // A0A0D3D1V2 // A0A0D3D1V3 // A0A0D3B9U8 // A0A0D3EIH0 // A0A0D3B9W7 // A0A0D3B9W9 // A0A0D3B9K7 // A0A0D3B9K1 // A0A0D3BA15 // A0A0D3D146 // A0A0D3B9K9 // A0A0D3BA38 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3B9Z7 // A0A0D3BA59 // A0A0D3BA58 // A0A0D3D1L5 // A0A0D3D144 // A0A0D3EIC4 // A0A0D3D1W1 // A0A0D3EIC8 // A0A0D3D1W2 // A0A0D3D1S8 // A0A0D3B9R6 // A0A0D3B9P6 // A0A0D3B9V7 // A0A0D3B9V0 // A0A0D3EIC9 // A0A0D3D170 // A0A0D3BA04 // A0A0D3BA02 
GO:0005524	F	ATP binding	32	317	1377	37767	3.4e-07	7.8e-06	// A0A0D3B9N2 // A0A0D3B9N9 // A0A0D3EIF3 // A0A0D3D1V9 // A0A0D3D1V2 // A0A0D3B9U8 // A0A0D3EIH0 // A0A0D3B9W7 // A0A0D3B9K7 // A0A0D3B9K1 // A0A0D3D144 // A0A0D3D146 // A0A0D3B9K9 // A0A0D3BA38 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3B9Z7 // A0A0D3BA59 // A0A0D3BA58 // A0A0D3D1L5 // A0A0D3EIC4 // A0A0D3D1W1 // A0A0D3EIC8 // A0A0D3D1W2 // A0A0D3B9R6 // A0A0D3B9P6 // A0A0D3B9V7 // A0A0D3B9V0 // A0A0D3EIC9 // A0A0D3D170 // A0A0D3BA04 // A0A0D3BA02 
GO:0046914	F	transition metal ion binding	31	317	1618	37767	2.3e-05	0.0005	// A0A0D3B9L2 // A0A0D3BA40 // A0A0D3B9Y9 // A0A0D3D1K8 // A0A0D3B9L9 // A0A0D3B9N8 // A0A0D3D1R2 // A0A0D3B9S7 // A0A0D3D1K9 // A0A0D3D1T6 // A0A0D3B9Y8 // A0A0D3D1C5 // A0A0D3BA29 // A0A0D3B9W4 // A0A0D3B9U2 // A0A0D3B9K2 // A0A0D3D141 // A0A0D3D1M0 // A0A0D3D1Q3 // A0A0D3EIA1 // A0A0D3B9J9 // A0A0D3D1D8 // A0A0D3B9R7 // A0A0D3D1B4 // A0A0D3D1B2 // A0A0D3D1F1 // A0A0D3D1F4 // A0A0D3B9T5 // A0A0D3D150 // A0A0D3D1T8 // A0A0D3EIC7 
GO:0003824	F	catalytic activity	112	317	9638	37767	7.3e-05	0.0014	// A0A0D3BA47 // A0A0D3BA44 // A0A0D3D1I9 // A0A0D3EIB1 // A0A0D3D1V8 // A0A0D3D1V9 // A0A0D3D1V2 // A0A0D3B9W3 // A0A0D3BA33 // A0A0D3BA30 // A0A0D3BA38 // A0A0D3BA59 // A0A0D3BA58 // A0A0D3B9X2 // A0A0D3B9T9 // A0A0D3EIA0 // A0A0D3D1W1 // A0A0D3D1W2 // A0A0D3D1W7 // A0A0D3D1W6 // A0A0D3B9P6 // A0A0D3B9P7 // A0A0D3D1F1 // A0A0D3D1F5 // A0A0D3B9Y8 // A0A0D3B9Y6 // A0A0D3D184 // A0A0D3D186 // A0A0D3D188 // A0A0D3B9Q6 // A0A0D3EIH4 // A0A0D3D1G0 // A0A0D3B9S1 // A0A0D3B9Z2 // A0A0D3B9Z7 // A0A0D3B9Z8 // A0A0D3EIG7 // A0A0D3EIG5 // A0A0D3EIG1 // A0A0D3D1L5 // A0A0D3D1L6 // A0A0D3D1U7 // A0A0D3D1L8 // A0A0D3EI89 // A0A0D3B9R6 // A0A0D3D1D8 // A0A0D3D1D7 // A0A0D3EIC1 // A0A0D3B9J9 // A0A0D3B9L0 // A0A0D3B9L5 // A0A0D3D1M3 // A0A0D3B9L9 // A0A0D3EIF3 // A0A0D3D1R2 // A0A0D3B9S8 // A0A0D3B9S7 // A0A0D3D1K9 // A0A0D3D1R8 // A0A0D3D1E2 // A0A0D3D1E1 // A0A0D3D1E7 // A0A0D3B9N2 // A0A0D3B9K2 // A0A0D3B9K1 // A0A0D3B9K0 // A0A0D3D163 // A0A0D3D161 // A0A0D3D164 // A0A0D3B9K8 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3D1J6 // A0A0D3D1J0 // A0A0D3D1S6 // A0A0D3D1S2 // A0A0D3D1B4 // A0A0D3D208 // A0A0D3D1B2 // A0A0D3B9T2 // A0A0D3B9T7 // A0A0D3B9K9 // A0A0D3D1Z9 // A0A0D3D170 // A0A0D3BA04 // A0A0D3BA02 // A0A0D3B9N6 // A0A0D3EID3 // A0A0D3EID1 // A0A0D3D1K5 // A0A0D3D1K4 // A0A0D3D1K6 // A0A0D3D1P6 // A0A0D3D1C6 // A0A0D3B9X6 // A0A0D3D148 // A0A0D3BA18 // A0A0D3D144 // A0A0D3BA24 // A0A0D3D1H2 // A0A0D3D1Q3 // A0A0D3D1Q1 // A0A0D3D1Q0 // A0A0D3EIC2 // A0A0D3EIH0 // A0A0D3EIC4 // A0A0D3EIC8 // A0A0D3EIC9 // A0A0D3B9V7 // A0A0D3BA22 // A0A0D3BA23 // A0A0D3D1X4 
GO:0016866	F	intramolecular transferase activity	5	317	61	37767	0.00023	0.004	// A0A0D3B9P7 // A0A0D3D1Q0 // A0A0D3D1Q1 // A0A0D3D1P6 // A0A0D3BA30 
GO:0004672	F	protein kinase activity	20	317	953	37767	0.00022	0.004	// A0A0D3B9P6 // A0A0D3EIH0 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3D1L5 // A0A0D3D144 // A0A0D3B9V7 // A0A0D3EIF3 // A0A0D3D1W1 // A0A0D3D1V9 // A0A0D3B9K9 // A0A0D3B9K1 // A0A0D3D1V2 // A0A0D3D170 // A0A0D3BA04 // A0A0D3D1W2 // A0A0D3BA02 // A0A0D3EIC8 // A0A0D3B9R6 // A0A0D3BA38 
GO:0050662	F	coenzyme binding	8	317	191	37767	0.00028	0.0047	// A0A0D3B9Z2 // A0A0D3EIG7 // A0A0D3D1F1 // A0A0D3B9L0 // A0A0D3B9S9 // A0A0D3D1Z9 // A0A0D3D163 // A0A0D3D164 
GO:0016740	F	transferase activity	47	317	3321	37767	0.00033	0.0049	// A0A0D3BA47 // A0A0D3BA44 // A0A0D3D1M3 // A0A0D3B9L9 // A0A0D3EIF3 // A0A0D3D1V2 // A0A0D3D1V9 // A0A0D3D184 // A0A0D3D188 // A0A0D3D1E2 // A0A0D3B9Q6 // A0A0D3D1J6 // A0A0D3BA23 // A0A0D3BA33 // A0A0D3D1W7 // A0A0D3B9K1 // A0A0D3B9K0 // A0A0D3D144 // A0A0D3D148 // A0A0D3B9K9 // A0A0D3BA38 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3B9Z8 // A0A0D3D1Q3 // A0A0D3EIG1 // A0A0D3D1L5 // A0A0D3EIH0 // A0A0D3D1W1 // A0A0D3EIC8 // A0A0D3D1W2 // A0A0D3D1L8 // A0A0D3BA04 // A0A0D3B9R6 // A0A0D3B9P6 // A0A0D3B9T2 // A0A0D3B9V7 // A0A0D3B9K2 // A0A0D3D1F5 // A0A0D3D1S6 // A0A0D3D1X4 // A0A0D3D170 // A0A0D3EI89 // A0A0D3B9K8 // A0A0D3BA02 // A0A0D3D1C6 // A0A0D3EIC1 
GO:0048037	F	cofactor binding	9	317	246	37767	0.00031	0.0049	// A0A0D3B9Z2 // A0A0D3D1E7 // A0A0D3EIG7 // A0A0D3D1F1 // A0A0D3B9L0 // A0A0D3B9S9 // A0A0D3D1Z9 // A0A0D3D163 // A0A0D3D164 
GO:0022857	F	transmembrane transporter activity	21	317	1128	37767	0.00072	0.01	// A0A0D3D1H1 // A0A0D3D208 // A0A0D3B9Z5 // A0A0D3EIG9 // A0A0D3D1G1 // A0A0D3EIG2 // A0A0D3D1X2 // A0A0D3B9X1 // A0A0D3D153 // A0A0D3D152 // A0A0D3D182 // A0A0D3D1U0 // A0A0D3D157 // A0A0D3D1T9 // A0A0D3D155 // A0A0D3D1Y0 // A0A0D3B9S6 // A0A0D3D159 // A0A0D3D1D3 // A0A0D3D1V7 // A0A0D3D156 
GO:0008270	F	zinc ion binding	23	317	1299	37767	0.00079	0.011	// A0A0D3BA40 // A0A0D3B9Y9 // A0A0D3D1K8 // A0A0D3D1M0 // A0A0D3B9N8 // A0A0D3D1T8 // A0A0D3B9S7 // A0A0D3D1T6 // A0A0D3D1C5 // A0A0D3B9U2 // A0A0D3B9K2 // A0A0D3D141 // A0A0D3B9L9 // A0A0D3D1Q3 // A0A0D3EIA1 // A0A0D3BA29 // A0A0D3B9R7 // A0A0D3D1B4 // A0A0D3D1F4 // A0A0D3B9T5 // A0A0D3D150 // A0A0D3D1R2 // A0A0D3EIC7 
GO:0016773	F	phosphotransferase activity, alcohol group as acceptor	21	317	1154	37767	0.00095	0.012	// A0A0D3B9P6 // A0A0D3B9K8 // A0A0D3EIH0 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3D1L5 // A0A0D3D144 // A0A0D3B9V7 // A0A0D3EIF3 // A0A0D3D1W1 // A0A0D3D1V9 // A0A0D3B9K9 // A0A0D3B9K1 // A0A0D3D1V2 // A0A0D3D170 // A0A0D3BA04 // A0A0D3D1W2 // A0A0D3BA02 // A0A0D3EIC8 // A0A0D3B9R6 // A0A0D3BA38 
GO:0016616	F	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	6	317	145	37767	0.0017	0.021	// A0A0D3B9Z2 // A0A0D3BA24 // A0A0D3D1Z9 // A0A0D3D1U7 // A0A0D3D161 // A0A0D3D164 
GO:0005215	F	transporter activity	24	317	1477	37767	0.0019	0.022	// A0A0D3EIF8 // A0A0D3D182 // A0A0D3D1T9 // A0A0D3EI79 // A0A0D3B9S6 // A0A0D3D1V7 // A0A0D3D1G1 // A0A0D3D1Y0 // A0A0D3D1X6 // A0A0D3D208 // A0A0D3D1H1 // A0A0D3B9Z5 // A0A0D3EIG9 // A0A0D3EIG2 // A0A0D3B9X1 // A0A0D3D1U0 // A0A0D3D1D3 // A0A0D3D153 // A0A0D3D152 // A0A0D3D1X2 // A0A0D3D157 // A0A0D3D156 // A0A0D3D155 // A0A0D3D159 
GO:0005506	F	iron ion binding	6	317	161	37767	0.0029	0.033	// A0A0D3D1B2 // A0A0D3D1D8 // A0A0D3D1F1 // A0A0D3B9J9 // A0A0D3D1K9 // A0A0D3B9Y8 
GO:0016614	F	oxidoreductase activity, acting on CH-OH group of donors	6	317	188	37767	0.0059	0.065	// A0A0D3B9Z2 // A0A0D3BA24 // A0A0D3D1Z9 // A0A0D3D1U7 // A0A0D3D161 // A0A0D3D164 
GO:0004721	F	phosphoprotein phosphatase activity	7	317	262	37767	0.0076	0.081	// A0A0D3EIH4 // A0A0D3B9Y6 // A0A0D3B9T7 // A0A0D3D1I9 // A0A0D3EIC2 // A0A0D3D1V8 // A0A0D3EIA0 
GO:0004722	F	protein serine/threonine phosphatase activity	6	317	207	37767	0.0091	0.093	// A0A0D3EIH4 // A0A0D3B9Y6 // A0A0D3D1I9 // A0A0D3EIC2 // A0A0D3D1V8 // A0A0D3EIA0 
GO:0008168	F	methyltransferase activity	7	317	273	37767	0.0094	0.093	// A0A0D3D1E2 // A0A0D3D1C6 // A0A0D3B9L9 // A0A0D3EIG1 // A0A0D3D184 // A0A0D3B9K2 // A0A0D3D188 
GO:0016741	F	transferase activity, transferring one-carbon groups	7	317	275	37767	0.0097	0.094	// A0A0D3D1E2 // A0A0D3D1C6 // A0A0D3B9L9 // A0A0D3EIG1 // A0A0D3D184 // A0A0D3B9K2 // A0A0D3D188 
GO:0003735	F	structural constituent of ribosome	10	317	494	37767	0.01	0.095	// A0A0D3B9L3 // A0A0D3B9T8 // A0A0D3B9M9 // A0A0D3D1M2 // A0A0D3B9X5 // A0A0D3B9T6 // A0A0D3EIA7 // A0A0D3D1Z7 // A0A0D3BA14 // A0A0D3EI90 
GO:0030246	F	carbohydrate binding	5	317	162	37767	0.013	0.12	// A0A0D3D1W1 // A0A0D3B9P4 // A0A0D3D1W2 // A0A0D3EIH0 // A0A0D3EIE5 
GO:0016746	F	transferase activity, transferring acyl groups	7	317	324	37767	0.022	0.19	// A0A0D3D1M3 // A0A0D3D1Q3 // A0A0D3B9T2 // A0A0D3BA23 // A0A0D3D1X4 // A0A0D3EI89 // A0A0D3D1W7 
GO:0016758	F	transferase activity, transferring hexosyl groups	7	317	340	37767	0.027	0.22	// A0A0D3BA47 // A0A0D3BA44 // A0A0D3D1F5 // A0A0D3EIC1 // A0A0D3D148 // A0A0D3BA33 // A0A0D3D1L8 
GO:0016853	F	isomerase activity	6	317	265	37767	0.027	0.22	// A0A0D3B9P7 // A0A0D3D1E1 // A0A0D3D1Q1 // A0A0D3D1Q0 // A0A0D3D1P6 // A0A0D3BA30 
GO:0005198	F	structural molecule activity	11	317	659	37767	0.026	0.22	// A0A0D3B9L3 // A0A0D3B9T8 // A0A0D3B9M9 // A0A0D3D1M2 // A0A0D3B9X5 // A0A0D3B9T6 // A0A0D3D196 // A0A0D3EIA7 // A0A0D3D1Z7 // A0A0D3BA14 // A0A0D3EI90 
GO:0022892	F	substrate-specific transporter activity	15	317	1059	37767	0.037	0.29	// A0A0D3D1H1 // A0A0D3B9Z5 // A0A0D3EIG9 // A0A0D3D1G1 // A0A0D3EI79 // A0A0D3EIG2 // A0A0D3D1X2 // A0A0D3B9X1 // A0A0D3D182 // A0A0D3D1T9 // A0A0D3D1Y0 // A0A0D3B9S6 // A0A0D3D1D3 // A0A0D3D1V7 // A0A0D3EIF8 
GO:0005509	F	calcium ion binding	5	317	215	37767	0.038	0.29	// A0A0D3D1W1 // A0A0D3D1B1 // A0A0D3D1W2 // A0A0D3EII0 // A0A0D3B9S8 
GO:0016301	F	kinase activity	21	317	1641	37767	0.039	0.29	// A0A0D3B9P6 // A0A0D3B9K8 // A0A0D3EIH0 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3D1L5 // A0A0D3D144 // A0A0D3B9V7 // A0A0D3EIF3 // A0A0D3D1W1 // A0A0D3D1V9 // A0A0D3B9K9 // A0A0D3B9K1 // A0A0D3D1V2 // A0A0D3D170 // A0A0D3BA04 // A0A0D3D1W2 // A0A0D3BA02 // A0A0D3EIC8 // A0A0D3B9R6 // A0A0D3BA38 
GO:0016491	F	oxidoreductase activity	19	317	1463	37767	0.043	0.31	// A0A0D3B9Z2 // A0A0D3D1D8 // A0A0D3B9Y8 // A0A0D3D1K5 // A0A0D3D1K9 // A0A0D3D1F1 // A0A0D3D1B4 // A0A0D3B9L0 // A0A0D3EIB1 // A0A0D3BA24 // A0A0D3D1L6 // A0A0D3D1U7 // A0A0D3D164 // A0A0D3D186 // A0A0D3D1Z9 // A0A0D3D1B2 // A0A0D3D161 // A0A0D3B9J9 // A0A0D3B9N6 
GO:0022891	F	substrate-specific transmembrane transporter activity	13	317	908	37767	0.046	0.33	// A0A0D3D1H1 // A0A0D3B9Z5 // A0A0D3EIG9 // A0A0D3D1G1 // A0A0D3EIG2 // A0A0D3D1X2 // A0A0D3B9X1 // A0A0D3D182 // A0A0D3D1T9 // A0A0D3D1Y0 // A0A0D3B9S6 // A0A0D3D1D3 // A0A0D3D1V7 
GO:0016772	F	transferase activity, transferring phosphorus-containing groups	23	317	1887	37767	0.05	0.35	// A0A0D3EIF3 // A0A0D3D1V9 // A0A0D3D1V2 // A0A0D3EIH0 // A0A0D3B9K1 // A0A0D3B9K0 // A0A0D3D144 // A0A0D3B9K9 // A0A0D3B9K8 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3B9Z8 // A0A0D3D1L5 // A0A0D3D1W1 // A0A0D3EIC8 // A0A0D3D1W2 // A0A0D3B9R6 // A0A0D3B9P6 // A0A0D3B9V7 // A0A0D3D170 // A0A0D3BA04 // A0A0D3BA38 // A0A0D3BA02 
GO:0016791	F	phosphatase activity	7	317	407	37767	0.059	0.4	// A0A0D3EIH4 // A0A0D3B9Y6 // A0A0D3B9T7 // A0A0D3D1I9 // A0A0D3EIC2 // A0A0D3D1V8 // A0A0D3EIA0 
GO:0003676	F	nucleic acid binding	49	317	4842	37767	0.097	0.64	// A0A0D3B9N4 // A0A0D3D1P8 // A0A0D3D1I5 // A0A0D3B9N7 // A0A0D3D1P6 // A0A0D3D1S5 // A0A0D3EIB2 // A0A0D3EIB7 // A0A0D3EIB8 // A0A0D3D1V6 // A0A0D3D1V4 // A0A0D3D1R9 // A0A0D3D1G9 // A0A0D3B9Q1 // A0A0D3D1C0 // A0A0D3D1E5 // A0A0D3D1G4 // A0A0D3D151 // A0A0D3BA34 // A0A0D3D1Y2 // A0A0D3BA31 // A0A0D3BA30 // A0A0D3D162 // A0A0D3D166 // A0A0D3EI91 // A0A0D3D143 // A0A0D3B9M5 // A0A0D3B9M4 // A0A0D3EIG8 // A0A0D3B9Z7 // A0A0D3D1H8 // A0A0D3EIG5 // A0A0D3D197 // A0A0D3D193 // A0A0D3D192 // A0A0D3D1S3 // A0A0D3D1W9 // A0A0D3D1S9 // A0A0D3B9P7 // A0A0D3EIE6 // A0A0D3D1F6 // A0A0D3D1F7 // A0A0D3B9V3 // A0A0D3B9K0 // A0A0D3D137 // A0A0D3D1X5 // A0A0D3D1X8 // A0A0D3EIC6 // A0A0D3D174 
GO:0042578	F	phosphoric ester hydrolase activity	7	317	481	37767	0.12	0.74	// A0A0D3EIH4 // A0A0D3B9Y6 // A0A0D3B9T7 // A0A0D3D1I9 // A0A0D3EIC2 // A0A0D3D1V8 // A0A0D3EIA0 
GO:0016788	F	hydrolase activity, acting on ester bonds	14	317	1200	37767	0.14	0.88	// A0A0D3EIC2 // A0A0D3B9T9 // A0A0D3EID1 // A0A0D3EIH4 // A0A0D3B9X6 // A0A0D3B9Y6 // A0A0D3B9T7 // A0A0D3D1I9 // A0A0D3B9L5 // A0A0D3BA22 // A0A0D3D1V8 // A0A0D3EIA0 // A0A0D3EIG5 // A0A0D3B9K0 
GO:0008324	F	cation transmembrane transporter activity	6	317	503	37767	0.25	1	// A0A0D3EIG9 // A0A0D3D1G1 // A0A0D3D1X2 // A0A0D3D1T9 // A0A0D3D1Y0 // A0A0D3D1V7 
GO:0016818	F	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	6	317	837	37767	0.71	1	// A0A0D3D1H2 // A0A0D3EIC9 // A0A0D3B9Z7 // A0A0D3EIC4 // A0A0D3B9S8 // A0A0D3D208 
GO:0016817	F	hydrolase activity, acting on acid anhydrides	7	317	839	37767	0.56	1	// A0A0D3D1H2 // A0A0D3EIC9 // A0A0D3B9Z7 // A0A0D3EIG5 // A0A0D3EIC4 // A0A0D3B9S8 // A0A0D3D208 
GO:0003677	F	DNA binding	29	317	2892	37767	0.19	1	// A0A0D3D1P8 // A0A0D3B9N7 // A0A0D3EIB7 // A0A0D3EIB8 // A0A0D3D1V6 // A0A0D3D1V4 // A0A0D3D1R9 // A0A0D3D1G9 // A0A0D3B9Q1 // A0A0D3D1C0 // A0A0D3D1E5 // A0A0D3D1G4 // A0A0D3D166 // A0A0D3EI91 // A0A0D3D143 // A0A0D3EIG8 // A0A0D3EIE6 // A0A0D3D1H8 // A0A0D3EIG5 // A0A0D3D1S5 // A0A0D3D193 // A0A0D3D192 // A0A0D3D1S3 // A0A0D3D1F7 // A0A0D3B9V3 // A0A0D3D151 // A0A0D3D1X5 // A0A0D3EIC6 // A0A0D3D174 
GO:0022804	F	active transmembrane transporter activity	7	317	664	37767	0.33	1	// A0A0D3D1H1 // A0A0D3B9Z5 // A0A0D3EIG9 // A0A0D3D1D3 // A0A0D3D1T9 // A0A0D3D208 // A0A0D3D1V7 
GO:0016787	F	hydrolase activity	31	317	3468	37767	0.38	1	// A0A0D3EID3 // A0A0D3EID1 // A0A0D3B9L5 // A0A0D3D1M3 // A0A0D3B9Y6 // A0A0D3D1I9 // A0A0D3D1V8 // A0A0D3B9S8 // A0A0D3B9S7 // A0A0D3B9S1 // A0A0D3B9W3 // A0A0D3EIH4 // A0A0D3D1G0 // A0A0D3BA18 // A0A0D3B9K0 // A0A0D3D208 // A0A0D3D1H2 // A0A0D3D1K6 // A0A0D3B9Z7 // A0A0D3B9X6 // A0A0D3EIG5 // A0A0D3EIC2 // A0A0D3EIA0 // A0A0D3EIC4 // A0A0D3D1S2 // A0A0D3EIC9 // A0A0D3D1W6 // A0A0D3B9T9 // A0A0D3D1D7 // A0A0D3B9T7 // A0A0D3BA22 
GO:0015075	F	ion transmembrane transporter activity	8	317	655	37767	0.19	1	// A0A0D3D1H1 // A0A0D3B9Z5 // A0A0D3EIG9 // A0A0D3D1G1 // A0A0D3D1X2 // A0A0D3D1T9 // A0A0D3D1Y0 // A0A0D3D1V7 
GO:0016757	F	transferase activity, transferring glycosyl groups	7	317	544	37767	0.18	1	// A0A0D3BA47 // A0A0D3BA44 // A0A0D3D1F5 // A0A0D3EIC1 // A0A0D3D148 // A0A0D3BA33 // A0A0D3D1L8 
GO:0008233	F	peptidase activity	6	317	646	37767	0.46	1	// A0A0D3D1M3 // A0A0D3D1G0 // A0A0D3D1D7 // A0A0D3D1S2 // A0A0D3B9S1 // A0A0D3D1W6 
GO:0070011	F	peptidase activity, acting on L-amino acid peptides	5	317	579	37767	0.54	1	// A0A0D3D1M3 // A0A0D3D1G0 // A0A0D3D1S2 // A0A0D3D1D7 // A0A0D3D1W6 
GO:0003723	F	RNA binding	8	317	1379	37767	0.89	1	// A0A0D3B9P7 // A0A0D3D1I5 // A0A0D3BA30 // A0A0D3D197 // A0A0D3D1P6 // A0A0D3D1W9 // A0A0D3B9K0 // A0A0D3D1S9 
