GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0065003	P	macromolecular complex assembly	16	1130	210	37767	0.001	0.021	// A0A0D3DE49 // A0A0D3CWE6 // A0A0D3DDS3 // A0A0D3DBJ4 // A0A0D3CWG4 // A0A0D3CSR1 // A0A0D3B9T3 // A0A0D3CSP8 // A0A0D3CYB1 // A0A0D3DD65 // A0A0D3B9S6 // A0A0D3DDX7 // A0A0D3CYV4 // A0A0D3CY75 // A0A0D3DE68 // A0A0D3DDF6 
GO:0009259	P	ribonucleotide metabolic process	10	1130	96	37767	0.0011	0.022	// A0A0D3DDD1 // A0A0D3EIG5 // A0A0D3DDH3 // A0A0D3DDE5 // A0A0D3DE66 // A0A0D3CZ64 // A0A0D3CWP9 // A0A0D3DD89 // A0A0D3CVL4 // A0A0D3DBT0 
GO:0007049	P	cell cycle	19	1130	275	37767	0.0011	0.023	// A0A0D3DBR9 // A0A0D3DD16 // A0A0D3DEB1 // A0A0D3CWZ1 // A0A0D3DBS7 // A0A0D3DEB2 // A0A0D3DBX2 // A0A0D3EIG5 // A0A0D3DBR4 // A0A0D3DBR7 // A0A0D3DBD2 // A0A0D3DBU8 // A0A0D3DBL4 // A0A0D3DD89 // A0A0D3EIB7 // A0A0D3CVI6 // A0A0D3DDP1 // A0A0D3CY75 // A0A0D3CYE8 
GO:0048437	P	floral organ development	13	1130	152	37767	0.0011	0.023	// A0A0D3DC33 // A0A0D3CWI9 // A0A0D3CZ13 // A0A0D3CZ21 // A0A0D3CVJ9 // A0A0D3EIH2 // A0A0D3DBR3 // A0A0D3DBR7 // A0A0D3CVS8 // A0A0D3DD16 // A0A0D3DDQ3 // A0A0D3CWJ3 // A0A0D3E4V1 
GO:0048438	P	floral whorl development	12	1130	133	37767	0.0011	0.023	// A0A0D3DC33 // A0A0D3CWI9 // A0A0D3CZ13 // A0A0D3CZ21 // A0A0D3CVJ9 // A0A0D3EIH2 // A0A0D3DBR3 // A0A0D3DBR7 // A0A0D3CVS8 // A0A0D3DDQ3 // A0A0D3CWJ3 // A0A0D3E4V1 
GO:0033365	P	protein localization in organelle	9	1130	80	37767	0.0011	0.023	// A0A0D3EID5 // A0A0D3DDD1 // A0A0D3DEC3 // A0A0D3E4P9 // A0A0D3DE46 // A0A0D3CYA8 // A0A0D3EI79 // A0A0D3DDB6 // A0A0D3CVL4 
GO:0030422	P	production of siRNA involved in RNA interference	5	1130	23	37767	0.0012	0.023	// A0A0D3CYR3 // A0A0D3DC32 // A0A0D3DDA5 // A0A0D3DD89 // A0A0D3DC48 
GO:0009791	P	post-embryonic development	37	1130	705	37767	0.0012	0.024	// A0A0D3CWI9 // A0A0D3CVJ9 // A0A0D3DBD2 // A0A0D3DC48 // A0A0D3DDB7 // A0A0D3EIB3 // A0A0D3CVI1 // A0A0D3CY86 // A0A0D3CWM0 // A0A0D3DC32 // A0A0D3CVM6 // A0A0D3EIH2 // A0A0D3CZ13 // A0A0D3DDA5 // A0A0D3E4Z6 // A0A0D3CWY7 // A0A0D3DD47 // A0A0D3DC33 // A0A0D3DC54 // A0A0D3E4V1 // A0A0D3EIG4 // A0A0D3CVJ4 // A0A0D3DDH3 // A0A0D3CVS8 // A0A0D3CX00 // A0A0D3DDQ3 // A0A0D3CWJ3 // A0A0D3EI65 // A0A0D3CY76 // A0A0D3DBV0 // A0A0D3CZ21 // A0A0D3DEB2 // A0A0D3DBR3 // A0A0D3DBR7 // A0A0D3DD16 // A0A0D3DDP1 // A0A0D3DD89 
GO:0043933	P	macromolecular complex subunit organization	17	1130	235	37767	0.0012	0.024	// A0A0D3DE49 // A0A0D3CWE6 // A0A0D3DDS3 // A0A0D3DBJ4 // A0A0D3CWG4 // A0A0D3CSR1 // A0A0D3B9T3 // A0A0D3CSP8 // A0A0D3DB85 // A0A0D3CYB1 // A0A0D3DD65 // A0A0D3B9S6 // A0A0D3DDX7 // A0A0D3CYV4 // A0A0D3CY75 // A0A0D3DE68 // A0A0D3DDF6 
GO:0048569	P	post-embryonic organ development	13	1130	154	37767	0.0012	0.025	// A0A0D3DC33 // A0A0D3CWI9 // A0A0D3CZ13 // A0A0D3CZ21 // A0A0D3CVJ9 // A0A0D3EIH2 // A0A0D3DBR3 // A0A0D3DBR7 // A0A0D3CVS8 // A0A0D3DD16 // A0A0D3DDQ3 // A0A0D3CWJ3 // A0A0D3E4V1 
GO:0019725	P	cellular homeostasis	14	1130	174	37767	0.0013	0.025	// A0A0D3EID7 // A0A0D3CVF5 // A0A0D3EIG9 // A0A0D3DBE1 // A0A0D3CXK2 // A0A0D3DDW6 // A0A0D3DEC7 // A0A0D3CVH6 // A0A0D3B9K5 // A0A0D3E4Y0 // A0A0D3E4W1 // A0A0D3DE26 // A0A0D3DE91 // A0A0D3E4W4 
GO:0043413	P	macromolecule glycosylation	8	1130	66	37767	0.0014	0.026	// A0A0D3DC06 // A0A0D3DBD2 // A0A0D3EIC1 // A0A0D3CWL7 // A0A0D3CWC9 // A0A0D3CXZ2 // A0A0D3DBB3 // A0A0D3EI97 
GO:0006486	P	protein amino acid glycosylation	8	1130	66	37767	0.0014	0.026	// A0A0D3DC06 // A0A0D3DBD2 // A0A0D3EIC1 // A0A0D3CWL7 // A0A0D3CWC9 // A0A0D3CXZ2 // A0A0D3DBB3 // A0A0D3EI97 
GO:0070085	P	glycosylation	8	1130	66	37767	0.0014	0.026	// A0A0D3DC06 // A0A0D3DBD2 // A0A0D3EIC1 // A0A0D3CWL7 // A0A0D3CWC9 // A0A0D3CXZ2 // A0A0D3DBB3 // A0A0D3EI97 
GO:0046394	P	carboxylic acid biosynthetic process	25	1130	417	37767	0.0013	0.026	// A0A0D3CWE6 // A0A0D3CYU3 // A0A0D3CYS6 // A0A0D3CXY3 // A0A0D3EID9 // A0A0D3CY65 // A0A0D3DBB7 // A0A0D3DC50 // A0A0D3DEA3 // A0A0D3DDA5 // A0A0D3DE45 // A0A0D3CYE3 // A0A0D3E4R7 // A0A0D3B9K2 // A0A0D3CY23 // A0A0D3DBI0 // A0A0D3DDH8 // A0A0D3E4Z6 // A0A0D3CVH6 // A0A0D3CWK8 // A0A0D3B9Q6 // A0A0D3CVH2 // A0A0D3DDU7 // A0A0D3DBL5 // A0A0D3CXQ0 
GO:0009101	P	glycoprotein biosynthetic process	8	1130	66	37767	0.0014	0.026	// A0A0D3DC06 // A0A0D3DBD2 // A0A0D3EIC1 // A0A0D3CWL7 // A0A0D3CWC9 // A0A0D3CXZ2 // A0A0D3DBB3 // A0A0D3EI97 
GO:0016053	P	organic acid biosynthetic process	25	1130	417	37767	0.0013	0.026	// A0A0D3CWE6 // A0A0D3CYU3 // A0A0D3CYS6 // A0A0D3CXY3 // A0A0D3EID9 // A0A0D3CY65 // A0A0D3DBB7 // A0A0D3DC50 // A0A0D3DEA3 // A0A0D3DDA5 // A0A0D3DE45 // A0A0D3CYE3 // A0A0D3E4R7 // A0A0D3B9K2 // A0A0D3CY23 // A0A0D3DBI0 // A0A0D3DDH8 // A0A0D3E4Z6 // A0A0D3CVH6 // A0A0D3CWK8 // A0A0D3B9Q6 // A0A0D3CVH2 // A0A0D3DDU7 // A0A0D3DBL5 // A0A0D3CXQ0 
GO:0006629	P	lipid metabolic process	42	1130	841	37767	0.0014	0.027	// A0A0D3CWE4 // A0A0D3CWE6 // A0A0D3CWQ1 // A0A0D3CWT0 // A0A0D3CXY3 // A0A0D3CXY2 // A0A0D3EID9 // A0A0D3DCY5 // A0A0D3B9S6 // A0A0D3CY65 // A0A0D3CWK8 // A0A0D3CY23 // A0A0D3DDA5 // A0A0D3CWQ6 // A0A0D3EIH8 // A0A0D3DE45 // A0A0D3DD60 // A0A0D3BA33 // A0A0D3E4R7 // A0A0D3DC54 // A0A0D3CWS8 // A0A0D3B9Z7 // A0A0D3CVJ2 // A0A0D3DE61 // A0A0D3E4Z6 // A0A0D3CY79 // A0A0D3DE87 // A0A0D3CVH2 // A0A0D3E500 // A0A0D3DCV1 // A0A0D3DED2 // A0A0D3DDU7 // A0A0D3DBT1 // A0A0D3DEB9 // A0A0D3CY53 // A0A0D3B9T2 // A0A0D3DBR3 // A0A0D3DB86 // A0A0D3DE13 // A0A0D3CVG9 // A0A0D3BA24 // A0A0D3DD51 
GO:0010016	P	shoot morphogenesis	15	1130	198	37767	0.0015	0.029	// A0A0D3EID7 // A0A0D3CVJ9 // A0A0D3CZ21 // A0A0D3DEB2 // A0A0D3DBD2 // A0A0D3DBR7 // A0A0D3CY01 // A0A0D3DD16 // A0A0D3DD27 // A0A0D3CYJ9 // A0A0D3CSR1 // A0A0D3CY86 // A0A0D3DD50 // A0A0D3CY75 // A0A0D3CVM6 
GO:0050789	P	regulation of biological process	142	1130	3697	37767	0.0016	0.031	// A0A0D3E4U4 // A0A0D3CYS6 // A0A0D3EIB3 // A0A0D3DCY2 // A0A0D3CWX9 // A0A0D3CXK2 // A0A0D3EIB8 // A0A0D3DBF9 // A0A0D3CWW8 // A0A0D3CVM6 // A0A0D3DBJ7 // A0A0D3B9W9 // A0A0D3CXP2 // A0A0D3CXP3 // A0A0D3CYC9 // A0A0D3DE69 // A0A0D3CYR3 // A0A0D3CVF5 // A0A0D3DDN9 // A0A0D3E4V1 // A0A0D3DB76 // A0A0D3DBE1 // A0A0D3DDN7 // A0A0D3CYJ9 // A0A0D3DDQ3 // A0A0D3CX08 // A0A0D3CY72 // A0A0D3CY75 // A0A0D3CY76 // A0A0D3DDF5 // A0A0D3DDF4 // A0A0D3DEB2 // A0A0D3E4M4 // A0A0D3CX87 // A0A0D3CXQ6 // A0A0D3CYB1 // A0A0D3DC61 // A0A0D3CZ96 // A0A0D3E4Y3 // A0A0D3B9S8 // A0A0D3DBD2 // A0A0D3CX15 // A0A0D3CX14 // A0A0D3DDP1 // A0A0D3CWM0 // A0A0D3CX18 // A0A0D3DDA5 // A0A0D3DDA0 // A0A0D3E4Y9 // A0A0D3CXN0 // A0A0D3CXN1 // A0A0D3DEC7 // A0A0D3CVL3 // A0A0D3DBK8 // A0A0D3DC18 // A0A0D3EIG4 // A0A0D3EIG5 // A0A0D3CXX5 // A0A0D3CVH6 // A0A0D3CZ64 // A0A0D3CZ69 // A0A0D3DBT4 // A0A0D3CYW2 // A0A0D3DD89 // A0A0D3DD16 // A0A0D3DD10 // A0A0D3DDX4 // A0A0D2ZVR0 // A0A0D3DBJ4 // A0A0D3DDR9 // A0A0D3DDW6 // A0A0D3EI65 // A0A0D3E4Y7 // A0A0D3CVI6 // A0A0D3CVI1 // A0A0D3CVI3 // A0A0D3CY86 // A0A0D3CY88 // A0A0D3DD86 // A0A0D3CVI9 // A0A0D3DD80 // A0A0D3DCU4 // A0A0D3DD95 // A0A0D3CY01 // A0A0D3CY04 // A0A0D3B9K5 // A0A0D3CVJ9 // A0A0D3EIE6 // A0A0D3E4Z1 // A0A0D3CVJ4 // A0A0D3CWJ3 // A0A0D3DDU6 // A0A0D3CX45 // A0A0D3B9T3 // A0A0D3DBR3 // A0A0D3CZ09 // A0A0D3DBR4 // A0A0D3DBR7 // A0A0D3BA06 // A0A0D3BA04 // A0A0D3EID7 // A0A0D3CWI9 // A0A0D3DC32 // A0A0D3DC48 // A0A0D3CSQ1 // A0A0D3CZB0 // A0A0D3CZB2 // A0A0D3DCW5 // A0A0D3EI72 // A0A0D3B9U8 // A0A0D3CZ13 // A0A0D3CWZ1 // A0A0D3DBQ4 // A0A0D3B9U3 // A0A0D3B9U4 // A0A0D3B9U7 // A0A0D3DD20 // A0A0D3CZ98 // A0A0D3CSR1 // A0A0D3BA15 // A0A0D3CZ93 // A0A0D3DBU7 // A0A0D3BA12 // A0A0D3CVS7 // A0A0D3E4T6 // A0A0D3DC52 // A0A0D3DBX2 // A0A0D3CYP4 // A0A0D3CWH1 // A0A0D3DBG7 // A0A0D3CX26 // A0A0D3CZ15 // A0A0D3DE91 // A0A0D3CWY7 // A0A0D3DBP7 // A0A0D3CZ21 // A0A0D3CY51 // A0A0D3CYH9 // A0A0D3B9V0 // A0A0D3CZ29 // A0A0D3DD27 // A0A0D3BA26 
GO:0006306	P	DNA methylation	6	1130	39	37767	0.0018	0.034	// A0A0D3DC48 // A0A0D3CZ98 // A0A0D3DD89 // A0A0D3DBR7 // A0A0D3CY75 // A0A0D3CZ96 
GO:0006305	P	DNA alkylation	6	1130	39	37767	0.0018	0.034	// A0A0D3DC48 // A0A0D3CZ98 // A0A0D3DD89 // A0A0D3DBR7 // A0A0D3CY75 // A0A0D3CZ96 
GO:0009250	P	glucan biosynthetic process	7	1130	54	37767	0.0019	0.035	// A0A0D3DD51 // A0A0D3DC50 // A0A0D3BA44 // A0A0D3DBR3 // A0A0D3CXR1 // A0A0D3DBT4 // A0A0D3BA47 
GO:0006631	P	fatty acid metabolic process	16	1130	225	37767	0.002	0.036	// A0A0D3CY23 // A0A0D3CWE6 // A0A0D3DDA5 // A0A0D3B9Z7 // A0A0D3CWT0 // A0A0D3CXY3 // A0A0D3DE45 // A0A0D3E4Z6 // A0A0D3DED2 // A0A0D3CVH2 // A0A0D3E4R7 // A0A0D3BA24 // A0A0D3CY65 // A0A0D3B9S6 // A0A0D3DDU7 // A0A0D3CWK8 
GO:0043331	P	response to dsRNA	5	1130	27	37767	0.0022	0.037	// A0A0D3CYR3 // A0A0D3DC32 // A0A0D3DDA5 // A0A0D3DD89 // A0A0D3DC48 
GO:0007059	P	chromosome segregation	5	1130	27	37767	0.0022	0.037	// A0A0D3DEB2 // A0A0D3DD16 // A0A0D3EIG5 // A0A0D3DBD2 // A0A0D3DEB1 
GO:0009640	P	photomorphogenesis	8	1130	71	37767	0.0021	0.037	// A0A0D3DEB2 // A0A0D3DBD2 // A0A0D3DDH3 // A0A0D3EIB3 // A0A0D3DD89 // A0A0D3CY86 // A0A0D3CWM0 // A0A0D3CWY7 
GO:0007005	P	mitochondrion organization	6	1130	40	37767	0.0021	0.037	// A0A0D3DDF6 // A0A0D3DDD1 // A0A0D3E4P9 // A0A0D3CYA8 // A0A0D3B9S8 // A0A0D3DDB6 
GO:0031050	P	dsRNA fragmentation	5	1130	27	37767	0.0022	0.037	// A0A0D3CYR3 // A0A0D3DC32 // A0A0D3DDA5 // A0A0D3DD89 // A0A0D3DC48 
GO:0070918	P	production of small RNA involved in gene silencing by RNA	5	1130	27	37767	0.0022	0.037	// A0A0D3CYR3 // A0A0D3DC32 // A0A0D3DDA5 // A0A0D3DD89 // A0A0D3DC48 
GO:0051607	P	defense response to virus	5	1130	27	37767	0.0022	0.037	// A0A0D3CYR3 // A0A0D3DC32 // A0A0D3DDA5 // A0A0D3DD89 // A0A0D3DC48 
GO:0006081	P	cellular aldehyde metabolic process	5	1130	27	37767	0.0022	0.037	// A0A0D3DBP6 // A0A0D3DBR3 // A0A0D3CYL6 // A0A0D3CVG9 // A0A0D3EIG1 
GO:0006650	P	glycerophospholipid metabolic process	7	1130	55	37767	0.0021	0.037	// A0A0D3B9T2 // A0A0D3CVJ2 // A0A0D3DB86 // A0A0D3CY79 // A0A0D3CVG9 // A0A0D3DD60 // A0A0D3DCV1 
GO:0007010	P	cytoskeleton organization	12	1130	145	37767	0.0022	0.038	// A0A0D3DBV5 // A0A0D3CXX8 // A0A0D3CWE6 // A0A0D3E4V3 // A0A0D3B9T3 // A0A0D3CVJ2 // A0A0D3DBS7 // A0A0D3DD16 // A0A0D3DBL4 // A0A0D3CVL3 // A0A0D3DD95 // A0A0D3CYV0 
GO:0048513	P	organ development	41	1130	838	37767	0.0023	0.039	// A0A0D3DC33 // A0A0D3CWI9 // A0A0D3DBJ2 // A0A0D3DBD2 // A0A0D3DC48 // A0A0D3CVI1 // A0A0D3CY86 // A0A0D3DCW5 // A0A0D3CWM0 // A0A0D3DBU7 // A0A0D3EIH2 // A0A0D3CZ13 // A0A0D3DD27 // A0A0D3E4N7 // A0A0D3CY01 // A0A0D3DD49 // A0A0D3CVM6 // A0A0D3DB76 // A0A0D3CVJ9 // A0A0D3EID7 // A0A0D3E4V1 // A0A0D3EIG9 // A0A0D3EIG2 // A0A0D3CYP4 // A0A0D3CVS8 // A0A0D3CYJ9 // A0A0D3DDQ3 // A0A0D3CWJ3 // A0A0D3EI65 // A0A0D3B9R2 // A0A0D3CY75 // A0A0D3CWY7 // A0A0D3CZ21 // A0A0D3DEB2 // A0A0D3DBR3 // A0A0D3DBR7 // A0A0D3DD16 // A0A0D3CSR1 // A0A0D3DDP1 // A0A0D3DD50 // A0A0D3CY36 
GO:0006304	P	DNA modification	6	1130	41	37767	0.0023	0.039	// A0A0D3DC48 // A0A0D3CZ98 // A0A0D3DD89 // A0A0D3DBR7 // A0A0D3CY75 // A0A0D3CZ96 
GO:0048731	P	system development	41	1130	839	37767	0.0023	0.039	// A0A0D3DC33 // A0A0D3CWI9 // A0A0D3DBJ2 // A0A0D3DBD2 // A0A0D3DC48 // A0A0D3CVI1 // A0A0D3CY86 // A0A0D3DCW5 // A0A0D3CWM0 // A0A0D3DBU7 // A0A0D3EIH2 // A0A0D3CZ13 // A0A0D3DD27 // A0A0D3E4N7 // A0A0D3CY01 // A0A0D3DD49 // A0A0D3CVM6 // A0A0D3DB76 // A0A0D3CVJ9 // A0A0D3EID7 // A0A0D3E4V1 // A0A0D3EIG9 // A0A0D3EIG2 // A0A0D3CYP4 // A0A0D3CVS8 // A0A0D3CYJ9 // A0A0D3DDQ3 // A0A0D3CWJ3 // A0A0D3EI65 // A0A0D3B9R2 // A0A0D3CY75 // A0A0D3CWY7 // A0A0D3CZ21 // A0A0D3DEB2 // A0A0D3DBR3 // A0A0D3DBR7 // A0A0D3DD16 // A0A0D3CSR1 // A0A0D3DDP1 // A0A0D3DD50 // A0A0D3CY36 
GO:0008152	P	metabolic process	362	1130	10614	37767	0.0023	0.039	// A0A0D3BA47 // A0A0D3BA44 // A0A0D3CYS6 // A0A0D3CYS0 // A0A0D3CXY2 // A0A0D3CY45 // A0A0D3B9W7 // A0A0D3CSP8 // A0A0D3DBW8 // A0A0D3CXP3 // A0A0D3BA33 // A0A0D3BA30 // A0A0D3DDN9 // A0A0D3DB71 // A0A0D3DDN3 // A0A0D3CXY3 // A0A0D3DDN7 // A0A0D3DDN4 // A0A0D3CX00 // A0A0D3CX03 // A0A0D3DB86 // A0A0D3DB84 // A0A0D3DE74 // A0A0D3DBR3 // A0A0D3DBR5 // A0A0D3DC06 // A0A0D3DD35 // A0A0D3DBR7 // A0A0D3CZ56 // A0A0D3CZ52 // A0A0D3DDA6 // A0A0D3DDA5 // A0A0D3DDA0 // A0A0D3CYE6 // A0A0D3CYE3 // A0A0D3CYE8 // A0A0D3B9Z2 // A0A0D3B9Z4 // A0A0D3EIG8 // A0A0D3B9Z7 // A0A0D3EIG4 // A0A0D3EIG5 // A0A0D3EIG1 // A0A0D3CVH6 // A0A0D3CVH2 // A0A0D3BA04 // A0A0D3CVG9 // A0A0D3DDX4 // A0A0D3DDX7 // A0A0D3DCZ7 // A0A0D3CWK5 // A0A0D3DD89 // A0A0D3CY84 // A0A0D3CY86 // A0A0D3B9S6 // A0A0D3DD86 // A0A0D3CWK8 // A0A0D3DEA3 // A0A0D3DBT4 // A0A0D3DBI0 // A0A0D3B9M9 // A0A0D3E4Z1 // A0A0D3E4Z6 // A0A0D3CSK7 // A0A0D3DD38 // A0A0D3DD39 // A0A0D3B9T8 // A0A0D3B9T9 // A0A0D3CY38 // A0A0D3B9T2 // A0A0D3CY35 // A0A0D3CY36 // A0A0D3DD33 // A0A0D3B9T6 // A0A0D3DBR4 // A0A0D3B9T4 // A0A0D3BA08 // A0A0D3BA09 // A0A0D3BA06 // A0A0D3CYW2 // A0A0D3BA02 // A0A0D3E4Q0 // A0A0D3CZB2 // A0A0D3CWR7 // A0A0D3DC48 // A0A0D3DCW5 // A0A0D3CXZ2 // A0A0D3CWY7 // A0A0D3DDD1 // A0A0D3DDD0 // A0A0D3CZ29 // A0A0D3EIA7 // A0A0D3CWG4 // A0A0D3B9L3 // A0A0D3EIB3 // A0A0D3DBQ4 // A0A0D3EIB7 // A0A0D3EIB8 // A0A0D3CVM4 // A0A0D3CVM6 // A0A0D3CYR3 // A0A0D3CYR2 // A0A0D3E4V1 // A0A0D3CYR8 // A0A0D3E4V9 // A0A0D3CY78 // A0A0D3CY79 // A0A0D3CY72 // A0A0D3CY75 // A0A0D3DBV5 // A0A0D3B9P7 // A0A0D3DEB9 // A0A0D3DBV0 // A0A0D3DEB2 // A0A0D3E4M2 // A0A0D3E4M4 // A0A0D3CXQ0 // A0A0D3DBD3 // A0A0D3DBD2 // A0A0D3E4T6 // A0A0D3DE48 // A0A0D3DE49 // A0A0D3DE40 // A0A0D3DE45 // A0A0D3DD60 // A0A0D3DBM5 // A0A0D3DD65 // A0A0D3CSN6 // A0A0D3CSN2 // A0A0D3DC18 // A0A0D3CXR1 // A0A0D3CXX5 // A0A0D3DBC9 // A0A0D3CZ64 // A0A0D2ZVR0 // A0A0D3DDR9 // A0A0D3DDR1 // A0A0D3CVI3 // A0A0D3CVI9 // A0A0D3E4P9 // A0A0D3CZA5 // A0A0D3CWJ3 // A0A0D3CZA9 // A0A0D3DDU6 // A0A0D3DDU7 // A0A0D3CY53 // A0A0D3CWC9 // A0A0D3B9N2 // A0A0D3EI72 // A0A0D3CY23 // A0A0D3CSR8 // A0A0D3DE87 // A0A0D3DBQ8 // A0A0D3DE81 // A0A0D3CY24 // A0A0D3DD27 // A0A0D3CWM0 // A0A0D3DD22 // A0A0D3DBQ3 // A0A0D3E4R4 // A0A0D3BA18 // A0A0D3E4R7 // A0A0D3BA12 // A0A0D3DC55 // A0A0D3DC54 // A0A0D3DC50 // A0A0D3CWQ6 // A0A0D3DC52 // A0A0D3DC58 // A0A0D3DBG7 // A0A0D3DBG1 // A0A0D3CX26 // A0A0D3B9Q0 // A0A0D3CYH4 // A0A0D3DE13 // A0A0D3DBH0 // A0A0D3CXN1 // A0A0D3CWX9 // A0A0D3CZ32 // A0A0D3DDG8 // A0A0D3CYC9 // A0A0D3DDQ5 // A0A0D3DDQ3 // A0A0D3CYU7 // A0A0D3CYU3 // A0A0D3CY66 // A0A0D3CY65 // A0A0D3CY63 // A0A0D3DBU5 // A0A0D3DBU6 // A0A0D3B9Q6 // A0A0D3E4N9 // A0A0D3DEC1 // A0A0D3CXN0 // A0A0D3E4N7 // A0A0D3CYZ7 // A0A0D3E4N2 // A0A0D3DBK8 // A0A0D3DBK1 // A0A0D3DDH8 // A0A0D3DDH4 // A0A0D3DDH7 // A0A0D3DDH3 // A0A0D3E500 // A0A0D3CYL6 // A0A0D3DE54 // A0A0D3DD16 // A0A0D3DBL5 // A0A0D3DD10 // A0A0D3B9J7 // A0A0D3B9J9 // A0A0D3CWT3 // A0A0D3CWT0 // A0A0D3DDC1 // A0A0D3DBB3 // A0A0D3DBB7 // A0A0D3DDC7 // A0A0D3DCU4 // A0A0D3DCU9 // A0A0D3CYG6 // A0A0D3EI97 // A0A0D3EI90 // A0A0D3EI91 // A0A0D3EIE6 // A0A0D3CVJ2 // A0A0D3CVJ4 // A0A0D3CVJ5 // A0A0D3CZ09 // A0A0D3EIH8 // A0A0D3CWI9 // A0A0D3CWI6 // A0A0D3CZB6 // A0A0D3CZB0 // A0A0D3CZB1 // A0A0D3DBY2 // A0A0D3CZB9 // A0A0D3CZ98 // A0A0D3CZ93 // A0A0D3CZ94 // A0A0D3CZ96 // A0A0D3CVS7 // A0A0D3CXX9 // A0A0D3CVS3 // A0A0D3CVS2 // A0A0D3CYP4 // A0A0D3CVS9 // A0A0D3CVS8 // A0A0D3DBP6 // A0A0D3CY51 // A0A0D3DBP9 // A0A0D3DE83 // A0A0D3CSQ1 // A0A0D3CSR1 // A0A0D3BA22 // A0A0D3BA24 // A0A0D3CXS5 // A0A0D3CXS1 // A0A0D3CXS0 // A0A0D3CWP6 // A0A0D3CWP9 // A0A0D3CVT3 // A0A0D3CVT0 // A0A0D3CVT1 // A0A0D3DCY5 // A0A0D3DD20 // A0A0D3CYK5 // A0A0D3CYK0 // A0A0D3CYK2 // A0A0D3DE66 // A0A0D3DB97 // A0A0D3DE61 // A0A0D3DD43 // A0A0D3DE68 // A0A0D3DE69 // A0A0D3E4M8 // A0A0D3CXR9 // A0A0D3CWW7 // A0A0D3CWW8 // A0A0D3DDF6 // A0A0D3DDF4 // A0A0D3CX81 // A0A0D3CX87 // A0A0D3DC68 // A0A0D3CYB1 // A0A0D3DC61 // A0A0D3DC63 // A0A0D3DC66 // A0A0D3CWE4 // A0A0D3CWE6 // A0A0D3CWE3 // A0A0D3DDP5 // A0A0D3DDP1 // A0A0D3CY88 // A0A0D3B9S1 // A0A0D3DBX2 // A0A0D3DDY5 // A0A0D3DDY2 // A0A0D3DDY1 // A0A0D3CWL1 // A0A0D3CWL7 // A0A0D3DBX5 // A0A0D3DD97 // A0A0D3DD95 // A0A0D3DBT3 // A0A0D3DBT2 // A0A0D3DBT1 // A0A0D3DBT0 // A0A0D3DD47 // A0A0D3DBJ0 // A0A0D3B9L0 // A0A0D3DBJ2 // A0A0D3DBJ4 // A0A0D3E4Y7 // A0A0D3E4Y3 // A0A0D3E4Y9 // A0A0D3CY09 // A0A0D3CY01 // A0A0D3CY04 // A0A0D3CY06 // A0A0D3B9K7 // A0A0D3B9K2 // A0A0D3B9K0 // A0A0D3DC32 // A0A0D3CWS8 // A0A0D3CWS0 // A0A0D3DCV8 // A0A0D3E1K4 // A0A0D3DDB7 // A0A0D3DCV1 // A0A0D3DDB3 // A0A0D3DCV6 // A0A0D3CX44 // A0A0D3CX45 // A0A0D3DE26 // A0A0D3CYF1 // A0A0D3EID7 // A0A0D3EID1 // A0A0D3CVK4 // A0A0D3EID9 // A0A0D3CZ13 // A0A0D3DDE9 // A0A0D3CZ15 // A0A0D3CZ14 // A0A0D3DDE2 // A0A0D3DDE5 // A0A0D3CYA3 // A0A0D3CYA6 // A0A0D3CYA7 // A0A0D3CWQ1 // A0A0D3CZC3 // A0A0D3CZC2 // A0A0D3CWH1 // A0A0D3DBX4 // A0A0D3EIC1 // A0A0D3DED2 // A0A0D3CVL7 // A0A0D3CVL4 // A0A0D3DD32 // A0A0D3DD51 // A0A0D3CXK2 // A0A0D3CXK9 // A0A0D3CYN3 
GO:0009658	P	chloroplast organization	8	1130	73	37767	0.0024	0.041	// A0A0D3CWI9 // A0A0D3EID1 // A0A0D3CYH7 // A0A0D3DC32 // A0A0D3CSR1 // A0A0D3CSP8 // A0A0D3CVS8 // A0A0D3CZ64 
GO:0009100	P	glycoprotein metabolic process	8	1130	73	37767	0.0024	0.041	// A0A0D3DC06 // A0A0D3DBD2 // A0A0D3EIC1 // A0A0D3CWL7 // A0A0D3CWC9 // A0A0D3CXZ2 // A0A0D3DBB3 // A0A0D3EI97 
GO:0032879	P	regulation of localization	5	1130	28	37767	0.0025	0.041	// A0A0D3DD27 // A0A0D3CY01 // A0A0D3DBR3 // A0A0D3DCY2 // A0A0D3CSQ1 
GO:0046907	P	intracellular transport	26	1130	463	37767	0.0026	0.042	// A0A0D3BA40 // A0A0D3EIE1 // A0A0D3CXY6 // A0A0D3EI79 // A0A0D3DBB2 // A0A0D3DD27 // A0A0D3DEC3 // A0A0D3CYU1 // A0A0D3DE46 // A0A0D3CYA8 // A0A0D3DE63 // A0A0D3E4P9 // A0A0D3DD44 // A0A0D3DC18 // A0A0D3B9Z7 // A0A0D3CVJ2 // A0A0D3CVH6 // A0A0D3CZ64 // A0A0D3EI65 // A0A0D3DDB6 // A0A0D3CVL4 // A0A0D3DBP7 // A0A0D3DDF5 // A0A0D3DDD1 // A0A0D3B9T3 // A0A0D3DB86 
